region,Year,"average_value_Adjusted net enrollment rate, primary, female (% of primary school age children)","average_value_Adjusted net enrollment rate, primary, male (% of primary school age children)","average_value_Adolescent fertility rate (births per 1,000 women ages 15-19)",average_value_Births attended by skilled health staff (% of total),"average_value_Children out of school, primary, female","average_value_Children out of school, primary, male","average_value_Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","average_value_Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","average_value_Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","average_value_Fertility rate, total (births per woman)","average_value_Life expectancy at birth, female (years)","average_value_Life expectancy at birth, male (years)","average_value_Mortality rate, adult, female (per 1,000 female adults)","average_value_Mortality rate, adult, male (per 1,000 male adults)","average_value_Persistence to last grade of primary, female (% of cohort)","average_value_Persistence to last grade of primary, male (% of cohort)","average_value_Primary education, teachers (% female)","average_value_Progression to secondary school, female (%)","average_value_Progression to secondary school, male (%)","average_value_Repeaters, primary, female (% of female enrollment)","average_value_Repeaters, primary, male (% of male enrollment)","average_value_School enrollment, secondary, female (% gross)","average_value_School enrollment, secondary, female (% net)","average_value_School enrollment, secondary, male (% gross)","average_value_School enrollment, secondary, male (% net)","average_value_School enrollment, tertiary, female (% gross)","average_value_School enrollment, tertiary, male (% gross)","average_value_Secondary education, general pupils (% female)","average_value_Secondary education, pupils (% female)","average_value_Secondary education, teachers (% female)","average_value_Secondary education, vocational pupils (% female)","average_value_Survival to age 65, female (% of cohort)","average_value_Survival to age 65, male (% of cohort)","average_value_Trained teachers in primary education, female (% of female teachers)","average_value_Trained teachers in primary education, male (% of male teachers)",decade,secondary_gap
South Asia,2002.0,73.73716,83.73984666666666,73.466875,23.0,6277878.5,3677196.5,,,,,,,,,,,,,,,,,,,3.71125,66.37975,63.946125,181.645375,222.86012499999998,82.97520446777345,80.67238426208496,49.42703514099122,92.35218333333334,92.05698333333333,12.519115000000001,12.70874,49.06703853607178,50.880605,52.73453521728515,45.13772,4.854573329289753,9.589083353678399,43.96816125,46.3868425,27.048713684082003,21.05332,68.7658675,63.512121125,38.0789251327515,39.58306407928465,2000.0,5.742885000000001
South Asia,2003.0,77.2295375,84.8846475,71.017275,28.099999999999998,2512484.0,2422204.0,,,,,,,,,,,,,,,,,,,3.609375,66.9555,64.48400000000001,176.81075,218.1605,64.9583511352539,70.040168762207,51.86530494689943,82.86272,87.79623,8.698646666666667,8.69877,42.90932617187499,51.04549,47.54296569824218,46.30024,3.0661716014146787,5.690346705416844,44.32620428571429,42.35568,24.7116231918335,19.522758,69.50161370000001,64.20287445,37.28182554244995,38.8429756164551,2000.0,4.745249999999999
South Asia,2004.0,64.609805,79.67468500000001,68.56767500000001,37.666666666666664,427047.0,250291.0,,,,,,,,,,,,,,,,,,,3.5149999999999997,67.492625,64.98525000000001,171.976125,213.461,69.69865036010745,62.56757164001465,54.7265362739563,84.74068,79.76127,21.80564,21.58386,43.44478225708009,45.94321,48.877404689788804,44.634,3.8638900995254533,7.130842065811164,43.10653000000001,40.0922275,26.0050392150879,19.7219975,70.2373599,64.893627775,39.023034095764146,54.34551429748535,2000.0,1.3092100000000002
South Asia,2005.0,75.29654666666666,80.75837666666668,66.118075,58.29999999999999,19219.0,19752.5,,,,2.10417008399963,5.8188099861145,3.91673994064331,11.1848602294922,32.1631317138672,21.4212493896484,2.10417008399963,5.8188099861145,3.91673994064331,2.10417008399963,5.8188099861145,3.91673994064331,3.77610993385315,9.88852024078369,6.75866985321045,3.426875,67.992125,65.44999999999999,167.141125,208.7615,93.3423614501953,89.82547760009766,49.34567006429037,92.9304175,89.4651,8.26099,8.671114,38.47290058135989,40.10705,46.19670333862304,37.746725,5.411789989471439,8.474345970153806,44.70534285714286,41.758984,24.125319480896,23.138889999999996,70.9731061,65.5843811,63.6222339630127,66.46828460693361,2000.0,2.3603249999999996
South Asia,2006.0,74.90258,79.43508333333334,63.668475,44.51428571428572,21153.5,19965.0,,,,3.52049994468689,8.85766983032227,6.29511976242065,16.9639253616333,30.9012546539307,24.1672592163086,3.423869967460635,6.927774906158449,5.226609945297239,2.357814967632295,5.5758049488067645,4.01835989952087,9.326975107193014,18.92553997039796,14.29048013687135,3.3425000000000002,68.461,65.883,162.3065,204.062,98.9669723510742,98.3111877441406,59.329077720642076,89.1392,88.980955,7.27655,8.079759999999998,38.05811659495037,36.80915666666667,46.4333864847819,37.75840333333333,5.785170030593874,9.11643199920654,47.50217428571428,42.434255,29.6635293960571,29.225018,71.7088523,66.275134425,65.29259236653644,70.66232935587567,2000.0,-0.9492466666666637
South Asia,2007.0,83.74207666666666,88.02387666666668,61.218875,64.62,1026732.0,1013799.5,,,,,,,,,,,,,,,,,,,3.260375,68.910125,66.2945,157.4715,199.362375,63.7369117736816,59.8239288330078,50.29417006174725,87.05204666666667,87.14140666666667,7.1868475,7.2880325,39.80107307434083,32.623135000000005,47.7406152089437,41.551445,7.699393892288205,9.158691978454588,44.10651142857143,42.72486333333333,23.67675495147705,26.15964166666667,72.4445985,66.96588775000001,63.53961181640625,69.61025714874265,2000.0,-8.928309999999996
South Asia,2008.0,86.140686,87.127658,58.8666,55.779999999999994,370035.75,819920.75,,,,3.38158011436462,8.35774040222168,5.97695016860962,45.425464630126946,59.2909698486328,52.5747413635254,16.588570475578308,18.54629039764404,17.63996052742006,8.97233998775481,10.72143507003784,9.92684531211851,13.2841100692749,31.1135101318359,22.5832405090332,3.1785,69.3485,66.692375,154.1995,196.457875,73.58357111612956,71.0206527709961,51.738475163777686,90.63208000000002,89.57413333333334,6.645519999999999,7.4413414285714286,43.20478693644205,39.25987333333333,51.0729071299235,43.38672666666667,7.57080001831054,9.89421796798706,45.263018571428574,43.66738166666667,22.494659105936666,24.436365000000002,73.094288375,67.573600225,66.74477100372314,70.38918304443358,2000.0,-4.126853333333333
South Asia,2009.0,84.1094025,85.516955,56.514325,56.55,576768.0,1347633.3333333333,,,,4.50910997390747,8.658860206604,6.67146015167236,46.256294250488295,59.5734806060791,53.1144123077393,17.345915079116835,18.8387598991394,18.15764474868773,9.667579889297485,10.96717023849485,10.38984012603758,14.6208000183105,31.2762508392334,23.2996196746826,3.096875,69.77825,67.079125,150.927375,193.55337500000002,73.73064041137694,69.03988647460936,50.14712251935684,88.16155,87.143935,6.836926666666667,7.559376666666666,46.00120512644452,41.64907333333333,53.200101852416985,41.45709,7.093674997488658,11.199298381805413,45.64997666666667,44.39999,32.19670915603635,35.227644999999995,73.74397825,68.18131269999999,70.93146387736003,74.76526896158856,2000.0,0.19198333333333295
South Asia,2010.0,85.31115,86.8691625,54.16205,55.875,520371.0,1154237.6666666667,,,,4.73928022384644,9.00115966796875,6.97446012496948,20.6787395477295,44.9062690734863,33.3851013183594,4.73928022384644,9.00115966796875,6.97446012496948,4.73928022384644,9.00115966796875,6.97446012496948,14.9084196090698,32.0123100280762,23.878719329834,3.0162500000000003,70.19875,67.454,147.655375,190.648875,79.6702028910319,80.63594436645506,52.82382801600864,91.15077500000001,91.42203,6.663266666666666,7.232521666666667,56.714958190917955,63.03505333333334,62.12059674944196,58.216820000000006,13.184692859649633,14.611585378646833,46.02144833333333,45.72384285714286,29.732500076293924,36.341136666666664,74.393668125,68.789025175,75.29746754964194,80.86561584472656,2010.0,4.818233333333336
South Asia,2011.0,85.01276999999999,86.30307,51.809775,53.01666666666667,532706.0,1315361.0,0.0403899997472763,0.119450002908707,0.0795499980449677,4.14836746454239,9.329662442207333,6.704844832420347,23.46773767471315,43.2611789703369,33.26251792907712,5.817740082740785,12.889137506484982,9.27150225639345,4.279542565345765,9.715177416801463,6.964149951934813,15.576087474823002,30.567025184631376,23.005092620849624,2.938125,70.606875,67.815125,144.3835,187.744375,86.66106287638347,81.7883783976237,53.317769459315734,93.27422666666666,91.70673,4.948096666666666,5.520956666666667,59.38877132960728,55.4564625,63.51929092407226,53.3378075,11.309494154793883,13.467815671648305,46.434581666666666,46.323124285714286,30.4301905632019,31.140655,75.043358,69.39673765,72.34847164154053,78.98253726959231,2010.0,2.1186549999999986
South Asia,2012.0,85.8092425,87.3292725,49.4575,66.85,434873.6666666667,875330.3333333334,0.03779333271086213,0.37546334415674193,0.2092266703645388,2.8890950679779053,7.59140992164612,5.2090899944305455,20.27249701817829,33.4033228556315,26.873066266377744,4.754663308461507,10.884250005086267,7.809619903564443,3.61871337890625,8.552043120066337,6.082973321278893,13.5618005593618,23.630783081054673,18.611363410949682,2.863875,70.99725000000001,68.15825,141.111375,184.84,74.95092201232907,74.10385227203368,53.25916353861492,91.74465000000001,90.55879,4.268341666666667,4.843563333333333,62.0778993879046,47.217953333333334,65.6751229422433,45.56695333333334,12.421412467956532,12.42292523384095,46.496541666666666,46.47699,27.186676661173504,33.291537500000004,75.693047875,70.004450125,80.96988423665367,88.9297892252604,2010.0,1.6509999999999998
South Asia,2013.0,87.21443,89.0129725,47.514475000000004,68.3,301679.3333333333,684289.3333333334,0.04791999980807305,0.524120010435581,0.290884993970394,3.11523008346558,7.83822011947632,5.50231981277466,26.98091506958005,41.885576248168945,34.56633949279785,5.53714990615845,11.7767300605774,8.704955101013185,4.2355899810791,9.4091248512268,6.8645951747894305,18.1603746414185,29.89929485321045,24.127980232238748,2.794875,71.366875,68.4815,138.178625,182.09925,79.07484912872317,80.75352096557617,46.48102982838949,91.62795200000001,91.815838,4.0137833333333335,4.522976666666667,63.84163257053922,48.858298000000005,67.16947719029021,53.333411999999996,16.10686187744141,16.050327682495126,46.57216999999999,46.508631428571434,32.095152378082275,29.169052,76.16384965,70.457425075,85.67572275797527,92.74870808919273,2010.0,-4.475114
South Asia,2014.0,78.45057,84.51755,45.571450000000006,72.69285714285715,30287.0,14974.0,0.056534999981522546,0.5469400137662885,0.3064449951052665,3.76830005645752,7.97107982635498,5.85213994979858,28.87015533447265,43.19320487976075,36.1235046386719,6.745199918746945,12.26573514938355,9.521409988403324,5.016785025596615,9.807610034942645,7.4311850070953405,19.940034866333,30.8900241851807,25.468025207519553,2.731625,71.715125,68.785875,135.246125,179.3585,85.515754699707,83.75641632080081,53.83702564239505,92.32219666666667,92.59433666666666,3.6961516666666667,4.1329183333333335,59.83453216552734,49.568745,65.45518264770507,57.986255,15.387099822362272,14.77493158976237,46.89017285714285,45.201882,40.41891956329348,26.9100575,76.634651425,70.910400025,84.33767445882164,91.71812947591145,2010.0,-8.41751
South Asia,2015.0,73.920725,77.574645,43.628425,69.75,4030.0,5368.0,0.100749999284744,0.216389998793602,0.15837000310421,5.30487012863159,11.1905603408813,8.23713970184326,36.4869003295898,45.2260894775391,40.8408012390137,9.89999008178711,18.1114597320557,13.9909801483154,5.52792978286743,11.6335296630859,8.5697603225708,23.7227306365967,33.4365196228027,28.5621795654297,2.67375,72.04362499999999,69.072875,132.313625,176.617375,86.91563415527344,86.23173217773436,54.21056604385379,89.242922,90.647262,2.960084,3.032882,62.04438018798826,48.600854999999996,65.38527997334796,52.684870000000004,18.469994783401496,16.879772424697876,47.75634625,46.322309999999995,39.25033378601074,23.512586000000002,77.1054532,71.363374975,80.46614138285318,84.54364713033043,2010.0,-4.084015000000002
South Asia,2016.0,82.71898,85.18499666666666,41.6854,75.53999999999999,2371.0,3068.5,0.06454500183463086,0.5914750173687935,0.33358000963926304,4.81624507904053,7.725750207900989,6.28516483306885,48.44109026590983,58.282442728678404,53.4504508972168,7.914080142974845,14.9624552726746,11.482224941253659,5.738719940185545,11.647194862365751,8.73367500305176,35.87839698791507,42.7564163208008,39.419275919596366,2.620875,72.353375,69.345625,129.381125,173.876625,88.46517333984376,88.28958435058594,54.9045114517212,91.41964800000001,93.557178,3.016238571428571,3.3807685714285713,69.53059714181084,52.134344,71.21095875331334,54.796056,16.90392398834228,16.743045997619635,47.82180625,47.131568571428566,36.919864654541016,27.609485000000003,77.576254975,71.816349925,81.54349327087402,81.48678970336915,2010.0,-2.661711999999999
South Asia,2017.0,82.35996666666666,84.62479333333333,39.742374999999996,75.17999999999999,2573.5,3177.0,0.09516333416104339,0.485896661877632,0.289313331246376,5.862953344980873,9.63613319396973,7.804736773173009,42.9504804611206,51.778781890869155,47.38495588302615,8.279129981994636,14.691420237223303,11.524909973144517,6.570219993591306,12.1409568786621,9.392219861348467,30.95365262031555,37.391230106353746,34.216715335845976,2.571625,72.648375,69.6065,126.4485,171.135875,80.68063735961915,84.07908248901364,55.41855430603027,91.3216325,92.717645,2.90665,3.246175,70.5678956168039,59.578003333333335,71.39931106567384,60.74823333333333,24.31141328811645,16.898396492004405,48.09514125,47.47001857142857,42.35184669494629,28.881765,78.04705675,72.269324875,82.37840334574382,82.31992785135907,2010.0,-1.170229999999999
South Asia,2018.0,76.44411,81.61131,38.641675,69.25,1864.5,2699.0,0.12873999774456,0.26010999083519,0.193049997091293,5.53453516960144,8.250634908676151,6.873815059661865,61.3514404296875,65.24156188964845,63.25440406799315,11.4245500564575,19.8910598754883,15.5677995681763,6.61173009872437,12.9784202575684,9.72739028930664,45.15730381011965,48.412370681762695,46.7896194458008,2.5252499999999998,72.93175,69.859125,126.78162499999999,168.587,77.2074546813965,75.19219970703125,58.244287490844734,,,3.2067579999999998,3.9589860000000003,73.79418836321153,62.39215399999999,74.95790808541435,63.65135,15.861324174063553,16.903341429574144,47.4602,47.160505,47.03649393717448,30.788626,78.4253599,72.64400905000001,85.71120071411133,91.79449462890625,2010.0,-1.2591959999999986
South Asia,2019.0,,,37.540975,,174.0,835.0,0.139219999313354,0.273310005664825,0.20524999499321,6.6717700958252,12.9472799301147,9.76054954528809,41.1294212341309,48.3503913879395,44.6835517883301,11.9834499359131,20.5609703063965,16.2052707672119,6.93847990036011,13.4381799697876,10.1376104354858,26.8390102386475,35.9636116027832,31.330099105835,2.48075,73.2055,70.105375,124.5975,166.26149999999998,,,57.58484172821045,,,7.33748,7.85974,70.97602462768555,62.81848,69.72377014160159,60.93904,22.485462665557876,21.035072088241577,51.43375,51.43063,37.5516347885132,51.17738,78.80366305,73.018693225,80.8034019470215,88.46549987792967,2010.0,1.8794400000000024
South Asia,2020.0,,,,,966.0,2286.0,,,,,,,,,,,,,,,,,,,,,,,,,,41.1764717102051,,,,,,,,,16.9726505279541,15.9781398773193,,,,,,,100.0,100.0,2020.0,
Sub-Saharan Africa,1960.0,,,159.6276,,,,,,,,,,,,,,,,,,,,,,6.643607142857142,42.24667857142857,39.33457142857143,418.95764285714284,477.16010714285716,,,,,,,,,,,,,,,,,,34.65691314285714,28.97854219285714,,,1960.0,
Sub-Saharan Africa,1961.0,,,160.05869285714286,,,,,,,,,,,,,,,,,,,,,,6.673285714285714,42.65325,39.732142857142854,414.51085714285716,472.63757142857145,,,,,,,,,,,,,,,,,,35.21326153571429,29.483483114285715,,,1960.0,
Sub-Saharan Africa,1962.0,,,160.48978571428572,,,,,,,,,,,,,,,,,,,,,,6.702214285714286,43.05003571428572,40.12267857142857,410.0637857142857,468.1148214285714,,,,,,,,,,,,,,,,,,35.76960992857143,29.988424035714285,,,1960.0,
Sub-Saharan Africa,1963.0,,,160.5829857142857,,,,,,,,,,,,,,,,,,,,,,6.729964285714286,43.43685714285714,40.506142857142855,405.9248928571429,463.72103571428573,,,,,,,,,,,,,,,,,,36.27989947142857,30.46325188571429,,,1960.0,
Sub-Saharan Africa,1964.0,,,160.67618571428574,,,,,,,,,,,,,,,,,,,,,,6.755821428571429,43.81525,40.88335714285714,401.78603571428573,459.3273571428571,,,,,,,,,,,,,,,,,,36.790189014285716,30.938079735714286,,,1960.0,
Sub-Saharan Africa,1965.0,,,160.76938571428573,,,,,,,,,,,,,,,,,,,,,,6.779642857142856,44.188785714285714,41.25525,397.6471785714285,454.9334642857143,,,,,,,,,,,,,,,,,,37.30047855714286,31.412907585714287,,,1960.0,
Sub-Saharan Africa,1966.0,,,160.8625857142857,,,,,,,,,,,,,,,,,,,,,,6.801714285714286,44.56207142857143,41.622928571428574,393.50832142857143,450.5396428571429,,,,,,,,,,,,,,,,,,37.810768100000004,31.887735435714287,,,1960.0,
Sub-Saharan Africa,1967.0,,,160.9557857142857,,,,,,,,,,,,,,,,,,,,,,6.822857142857143,44.93971428571428,41.98846428571428,389.36949999999996,446.14585714285715,,,,,,,,,,,,,,,,,,38.32105764285715,32.36256328571429,,,1960.0,
Sub-Saharan Africa,1968.0,,,161.15335714285715,,,,,,,,,,,,,,,,,,,,,,6.842964285714286,45.3255,42.354642857142856,384.667,441.79785714285714,,,,,,,,,,,,,,,,,,38.90887032142857,32.86251973571429,,,1960.0,
Sub-Saharan Africa,1969.0,,,161.35092857142857,,,,,,,,,,,,,,,,,,,,,,6.861928571428571,45.72167857142857,42.72396428571428,379.9646071428571,437.4498571428571,,,,,,,,,,,,,,,,,,39.496683000000004,33.362476185714286,,,1960.0,
Sub-Saharan Africa,1970.0,60.68235,55.956019999999995,161.54850000000002,,331152.5,345194.5,,,,,,,12.506959825754159,20.30043399333951,16.21317982673645,1.059843334058922,1.7800199290116632,1.40383329987526,3.07953000068665,4.27057981491089,3.6603798866272,3.452723411222299,6.260509928067516,4.794146666924152,6.879607142857142,46.12978571428572,43.10071428571428,375.26214285714286,433.10189285714284,50.4904289245605,48.7224807739258,34.34637784957888,,,2.041075,1.9793649999999998,5.6753272669656,,11.697391544069566,,0.15643200203776367,0.6880779981613154,34.091367777777776,33.24221857142857,24.927909851074233,37.09744285714286,40.08449567857143,33.862432635714285,,,1970.0,
Sub-Saharan Africa,1971.0,35.43179666666666,50.381618333333336,161.74607142857144,,311083.6666666667,201305.83333333334,,,,,,,2.05681991577148,4.4152398109436,3.09264993667603,0.373320013284683,0.981670022010803,0.640380024909973,,,,0.766369998455048,1.94156002998352,1.28277003765106,6.895607142857143,46.550714285714285,43.48867857142857,370.55985714285714,428.7538214285714,51.05614352226257,59.88746500015259,23.137659958430692,55.74095166666666,58.82351,18.797742500000002,18.420498333333335,5.244953028533766,4.1113566666666665,11.445318284242047,7.42471,0.10736210575621374,0.784677368637762,27.899284400000003,29.17433956521739,22.00695741176605,32.50071652173913,40.67230835714286,34.362389085714284,,,1970.0,-3.3133533333333336
Sub-Saharan Africa,1972.0,50.15860857142858,63.990689999999994,161.94364285714286,,242239.14285714287,147364.14285714287,,,,,,,,,,,,,,,,,,,6.90957142857143,46.981142857142856,43.88889285714286,365.85728571428575,424.4058928571429,41.79114546094622,48.73594849450247,23.48045069830758,40.80192285714286,47.81682428571428,16.815160833333334,16.364978333333333,4.900110502541067,6.91243,11.087761962413783,11.57341,0.1525452937930823,0.9326035415425015,28.492324800000002,28.825667499999998,23.450819535688936,32.0979925,41.260121035714285,34.86234553571428,,,1970.0,-4.66098
Sub-Saharan Africa,1973.0,34.15964833333333,42.50433,161.76999285714285,,260684.33333333334,213873.0,,,,,,,,,,,,,,,,,,,6.921,47.41764285714286,44.30007142857143,360.7408571428572,419.5921785714286,48.508161306381226,54.95242309570313,27.90081876118978,45.77048571428571,50.87887,19.137897000000002,19.234445,7.1231988212641575,7.399274999999999,13.411474157782166,10.037289999999999,0.15610642588165188,0.7342928610742091,30.63388260869565,32.042514705882354,27.251484870910662,33.68165764705882,41.89735932142857,35.441936264285715,,,1970.0,-2.6380149999999998
Sub-Saharan Africa,1974.0,50.46913,56.260479999999994,161.59634285714287,,171872.2,149236.6,,,,,,,4.05124998092651,13.8421897888184,9.08051013946533,0.797609984874725,2.24106001853943,1.53909003734589,,,,2.60575008392334,8.24176979064941,5.50069999694824,6.929214285714286,47.85739285714286,44.72053571428571,355.62421428571423,414.77853571428574,58.065850257873535,67.13198566436766,27.545307985941573,36.35338333333333,42.987831666666665,18.678103333333333,18.720491111111112,7.602181125018335,9.513565,14.404834482404928,14.774562499999998,0.16923187635256903,0.8752587446942927,29.471958181818184,30.939835555555558,22.924887763129334,31.671521666666667,42.53459760714286,36.02152699285714,,,1970.0,-5.2609975
Sub-Saharan Africa,1975.0,48.87027,59.969806000000005,161.42269285714286,,296168.0,173384.6,,,,,,,,,,,,,,,,,,,6.933892857142857,48.298785714285714,45.148357142857144,350.50775000000004,409.96489285714284,58.77461004257202,65.84936523437501,27.530915631188282,41.85803666666667,43.41981166666667,15.622815,15.825880000000002,9.0420124605298,9.784055,17.193860039114945,11.778915,0.2558805566384561,1.4580861056844399,31.322498095238096,32.4921975,22.53031471797396,32.290763125,43.17183589285714,36.60111772142857,,,1970.0,-1.9948599999999996
Sub-Saharan Africa,1976.0,73.92411750000001,77.93915,161.24904285714288,,97773.25,70288.0,,,,,,,0.980249978601932,4.693694829940795,2.7424049377441406,0.0689350012689829,0.427515000104904,0.2396849989891055,,,,,,,6.935357142857143,48.74075,45.58096428571429,345.39117857142855,405.1512142857143,52.72700945536295,60.74873288472495,28.101236873202836,41.96548666666666,46.20558888888889,18.237936666666666,18.128911666666667,8.744043730199337,10.219304,16.58312362432479,15.311625999999999,0.26004785558741034,1.4303699859551025,31.579898095238097,33.606406875,23.318502646226154,35.99169,43.80907417857143,37.18070845,,,1970.0,-5.092321999999999
Sub-Saharan Africa,1977.0,47.64453,54.46133666666666,161.07539285714284,,215739.66666666666,180148.5,,,,,,,0.200000002980232,0.984489977359772,0.600000023841858,0.100000001490116,0.29611998796463,0.200000002980232,0.100000001490116,0.29611998796463,0.200000002980232,,,,6.933071428571429,49.180821428571434,46.012928571428574,340.2746785714286,400.3376071428571,61.31588363647462,66.07089757919312,28.9340162873268,53.33518833333333,58.690738333333336,17.510238333333334,17.569554166666666,9.034104662783008,6.679584999999999,16.593851145576018,8.2949725,0.34444615846643106,1.6047953928892429,32.44421181818182,34.31923529411765,23.672483530911542,36.66326875,44.44631246428571,37.76029917857143,,,1970.0,-1.6153875000000002
Sub-Saharan Africa,1978.0,51.18519666666666,59.66422888888889,160.29967142857143,,191016.11111111112,158651.33333333334,,,,,,,1.2861499786377,3.38446998596191,2.26206994056702,0.0944600030779839,0.51298999786377,0.289169996976852,,,,,,,6.92675,49.61467857142857,46.437535714285715,336.28974999999997,396.6898571428572,66.33375854492188,68.12799415588378,29.47013832541074,50.25858571428571,57.98074285714285,16.14100142857143,15.43719357142857,10.0754454864396,8.751996666666667,19.04062892331018,10.739143333333333,0.49535454166206416,2.29214456948367,32.757799999999996,34.07485722222222,23.330805605108086,35.186434444444444,45.02370234285714,38.27532993571429,,,1970.0,-1.9871466666666666
Sub-Saharan Africa,1979.0,53.034992,63.180957,159.52395,,330571.0,239660.1,,,,,,,2.699284970760345,9.18827998638155,5.850019931793215,0.0998800024390221,0.541740000247955,0.300040006637573,,,,0.549765005707741,1.9226249456405649,1.19999998807907,6.915785714285714,50.037464285714286,46.84817857142857,332.3048214285714,393.0422142857143,63.85694440205892,69.15971755981445,29.372983694076538,47.374725000000005,55.74535,17.473470833333334,17.20853166666667,10.303651721853965,9.1048,19.457946112281405,11.15394,0.38087416626512965,1.3632924978931749,33.00055125,34.271748421052635,21.266782760620128,36.783725789473685,45.60109222142857,38.79036069285714,,,1970.0,-2.04914
Sub-Saharan Africa,1980.0,52.254665,60.000389999999996,158.74822857142857,,198702.0,166214.875,,,,,,,3.2499999105930346,11.05130469799042,14.076216816902146,0.100000001490116,0.41143499314785004,0.6182533527413999,,,1.35476005077362,,,11.3112602233887,6.899178571428571,50.44960714285714,47.244035714285715,328.31971428571427,389.3946071428571,62.388560104370114,66.93824768066405,30.673096997397288,58.391755,69.69201625,17.54555923076923,17.444968461538462,12.804489427142679,9.716783333333332,23.8466854095459,11.4142,0.4215899902311241,1.9901745238087398,33.195334090909085,33.93100166666667,21.263335227966298,37.63540647058824,46.1784821,39.30539145,,,1980.0,-1.6974166666666666
Sub-Saharan Africa,1981.0,49.39543,53.54489777777778,157.97250714285715,,337678.6666666667,308034.22222222225,,,,,,,,,,,,,,,,,,,6.87625,50.854035714285715,47.6275,324.33489285714285,385.7468928571429,59.54661560058594,63.44618606567382,31.058713865280147,35.843763333333335,40.77412,16.867330625,16.461986875,12.508354212108411,10.389596666666668,20.52966530699479,13.107530000000002,0.615461827679114,2.7799854386936547,34.22874909090909,35.36413736842105,26.30071372985838,39.85954705882353,46.75587197857143,39.82042220714286,,,1980.0,-2.7179333333333333
Sub-Saharan Africa,1982.0,46.019379,54.16318,157.1967857142857,,355531.8,322452.3,,,,,,,,,,,,,,,,,,,6.8462499999999995,51.24764285714286,47.995464285714284,320.3497857142857,382.0991785714286,57.42151033878325,61.978161096572876,32.757042131925886,48.59546,53.227055,18.062086875,17.30760875,13.233605046021317,3.388375,23.485452451203997,6.29945,0.5172668749000876,2.336861887015403,35.31178952380952,34.59376263157895,19.27780501047768,38.25541722222223,47.33326185714286,40.335452964285714,,,1980.0,-2.911075
Sub-Saharan Africa,1983.0,52.55107,61.25062,155.77809285714287,,316186.8333333333,245827.66666666666,,,,,,,,,,,,,,,,,,,6.809428571428571,51.62092857142857,48.33960714285714,318.8892142857143,381.50442857142855,54.42863787137545,60.57988445575422,30.1082375049591,55.87812857142857,60.377045714285714,18.47353,18.009810714285713,12.062276517643648,1.6072000000000002,21.697460903840913,3.213945,0.5950009010054845,2.6635073016990316,34.572736363636366,34.71553411764706,19.241209847586507,36.90244588235294,47.69126615,40.57766432142857,,,1980.0,-1.606745
Sub-Saharan Africa,1984.0,49.583901000000004,62.60437399999999,154.35940000000002,,277753.3,183317.5,,,,,,,9.39980483055113,27.4315996170044,17.911699295043952,0.7058050185441985,3.725104928016665,2.1244549751281747,0.312130004167557,2.38928008079529,1.30248999595642,4.0846700668335,14.1420097351074,8.77367973327637,6.7655,51.96,48.64653571428572,317.42821428571426,380.90967857142857,55.51591248945756,60.526602311567835,31.951180696487427,42.541445714285715,49.80439285714285,18.164851176470588,17.68645823529412,16.30577227648567,11.535535000000001,27.837345768423642,10.836440000000001,0.5839250018554071,2.23261570930481,34.884617500000004,35.30636588235294,21.755761555262985,38.592969374999996,48.04927044285714,40.81987567857143,,,1980.0,0.6990949999999997
Sub-Saharan Africa,1985.0,42.275396666666666,54.77804444444444,152.94070714285712,,337602.22222222225,289952.0,,,,,,,27.7519397735596,30.0558490753174,28.8817501068115,1.52128005027771,3.10928988456726,2.30001997947693,1.52128005027771,3.10928988456726,2.30001997947693,7.75312995910645,8.75471973419189,8.24429988861084,6.7145,52.23771428571428,48.88842857142857,315.9674642857143,380.3148571428572,48.053918361663825,54.01918649673461,32.89218309190539,47.716924285714285,52.91039,21.997066153846156,21.503963846153848,15.791104886266924,13.127135,26.013177447848857,12.23978,0.631774707752116,2.279462951071121,34.54052,34.83099611111111,20.829968316214433,39.43533882352941,48.40727473571428,41.062087035714285,,,1980.0,0.8873550000000003
